channel_id,channel_title,month,video_id,video_url,title,published_at,duration_sec,view_count,like_count,comment_count,description,monetizacion,platforms,links,notas
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,hnsuNGcFlVc,https://www.youtube.com/watch?v=hnsuNGcFlVc,La soga y el cuello - T2 - #3 -  Vivimos en una distopía.,2026-04-02T10:13:12Z,4073.0,238,7,2,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,YD2AtpOR50g,https://www.youtube.com/watch?v=YD2AtpOR50g,Área futbolera - Temporada 2 - #4,2026-04-17T06:54:32Z,4073.0,144,1,0,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,mqgcVEiClN4,https://www.youtube.com/watch?v=mqgcVEiClN4,"La soga y el cuello - T2 - #5 - ""Mamá te amo"" - Día de la Tierra",2026-04-23T10:38:32Z,5346.0,136,7,1,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,kBnn9cV-hWs,https://www.youtube.com/watch?v=kBnn9cV-hWs,La soga y el cuello - T2 - #6 - ¡NO TE SALTEES ESTO! La crisis de la atención,2026-04-30T11:11:36Z,5603.0,110,3,0,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,YlvYz4Ps3C4,https://www.youtube.com/watch?v=YlvYz4Ps3C4,Área futbolera - Temporada 2 - #5,2026-05-01T07:06:04Z,4400.0,87,1,0,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,1aj46Yp4XEA,https://www.youtube.com/watch?v=1aj46Yp4XEA,La soga y el cuello - T2 - #4 - ¡Nos cancelaron!,2026-04-16T10:50:30Z,5385.0,76,4,3,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,WC268uiqSFk,https://www.youtube.com/watch?v=WC268uiqSFk,Área futbolera - Temporada 2 - #3,2026-04-10T07:03:01Z,4058.0,75,1,0,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,Um-xFkpGx_E,https://www.youtube.com/watch?v=Um-xFkpGx_E,Toma 1 - T2 - #2 - Adiós a Luis Brandoni,2026-04-30T08:04:01Z,3562.0,61,6,0,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
UCvq7tYoH4qpl721_vb9Ckzw,Unidiversidad ,05-2026,WE1ssRT7yKA,https://www.youtube.com/watch?v=WE1ssRT7yKA,Toma 1 - T2 - #1 - Frankenstein de Guillermo del Toro,2026-04-16T08:08:19Z,3660.0,41,6,0,Más información en https://www.unidiversidad.com.ar/senalu,No,,https://www.unidiversidad.com.ar/senalu,
