channel_id,channel_title,month,video_id,video_url,title,published_at,duration_sec,view_count,like_count,comment_count,description,monetizacion,platforms,links,ranking_mes,notas
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,YSjTnbMBR1E,https://www.youtube.com/watch?v=YSjTnbMBR1E,ESPECIAL MENEMISTA CON ELIANA CERE | O SEA DIGAMOS 2.0,2025-07-16T01:53:57Z,7448.0,589,72,3,"◕ REDES SOCIALES ◕
► Instagram y X →     / oidmortalesmza  

🚨 ¡No te pierdas nuestro programa de streaming!O SEA DIGAMOS en vivo los martes a las 20:30hs.

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.

🎙️Hoy visita a los gordos: Eliana Ceré, contadora pública nacional, sindico y comunicadora digital de las ideas de la libertad en el streaming Neura.

🎬Nuestra mesa:
Juan Cruz Giménez 
Luis Alberto Pujol 
Sergio Farías 
Lisandro Labbé

🎥Operadores:
Matias Maturano
Francisco Rodríguez",No,,,1,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,-RzCXqjk08k,https://www.youtube.com/watch?v=-RzCXqjk08k,🔥 VILLARRUEL VS MILEI - GOLPE INSTITUCIONAL / Acuerdo LLA Y PRO EN PBA,2025-07-12T13:36:14Z,4661.0,418,55,3,"◕ REDES SOCIALES ◕
► X → https://x.com/OidMortalesMza
► Instagram →  https://www.instagram.com/oidmortalesmza/
► Instagram →  https://www.instagram.com/nolavenmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia","https://x.com/OidMortalesMza, https://www.instagram.com/oidmortalesmza/, https://www.instagram.com/nolavenmza/",2,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,b7CnmtwQvfw,https://www.youtube.com/watch?v=b7CnmtwQvfw,ENTES LUMÍNICOS | ARCHIVOS UFO EP13,2025-07-10T14:23:57Z,6061.0,352,42,3,"Hoy presentamos los principales avistamientos en Argentina y el mundo. Casos de Mendoza y el testimonio del caso mas importante de una persona abducida en Argentina.

◕ REDES SOCIALES ◕
► Instagram →  https://www.instagram.com/oidmortalesmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia",https://www.instagram.com/oidmortalesmza/,3,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,vs0cAIRvths,https://www.youtube.com/watch?v=vs0cAIRvths,EL LORE COMPLETO DE TWITTER POR ZIBERIAL | O SEA DIGAMOS 2.0,2025-07-09T12:51:34Z,4557.0,713,54,2,"🎙Hoy visita a los gordos: Nicolás de la plaza (@Ziberial) , abogado Argentino y Twittero prominente fundador de lo que hoy en día denominamos foro. En su visita vamos a repasar la historia del foro hasta llegar a la cuyuntura contemporánea.

◕ REDES SOCIALES ◕
► X → https://x.com/OidMortalesMza
► Instagram →  https://www.instagram.com/oidmortalesmza/

🚨 ¡No te pierdas nuestro programa de streaming O SEA DIGAMOS en vivo los martes a las 20:30hs!

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.

🎬Nuestra mesa:
Juan Cruz Giménez 
Luis Alberto Pujol 
Sergio Farías 
Lisandro Labbé

🎥Operadores:
Matias Maturano
Francisco Rodríguez","Instagram, WebPropia","Instagram, WebPropia","https://x.com/OidMortalesMza, https://www.instagram.com/oidmortalesmza/",4,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,Hj9Xpe8R64k,https://www.youtube.com/watch?v=Hj9Xpe8R64k,KICILLOF DESTRUYÓ YPF | VIOLENCIA KUKA EN DIPUTADOS | 🇦🇷 NO LA VEN 🇦🇷,2025-07-05T13:51:26Z,4384.0,286,48,5,"◕ REDES SOCIALES ◕
► X → https://x.com/OidMortalesMza
► Instagram →  https://www.instagram.com/oidmortalesmza/
► Instagram →  https://www.instagram.com/nolavenmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia","https://x.com/OidMortalesMza, https://www.instagram.com/oidmortalesmza/, https://www.instagram.com/nolavenmza/",5,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,DcY5eMaxEgM,https://www.youtube.com/watch?v=DcY5eMaxEgM,ENTES LUMÍNICOS | ARCHIVOS UFO EP12,2025-07-03T13:46:47Z,5634.0,301,28,4,"Hoy presentamos los principales avistamientos en Argentina y el mundo. Casos de Mendoza y el testimonio del caso mas importante de una persona abducida en Argentina.

◕ REDES SOCIALES ◕
► Instagram →  https://www.instagram.com/oidmortalesmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia",https://www.instagram.com/oidmortalesmza/,6,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,4zdDDZ9XnC8,https://www.youtube.com/watch?v=4zdDDZ9XnC8,GIGA BOBO KICILLOF | UNA MI*RDA BLANCA CAE DEL CIELO | O SEA DIGAMOS 2.0,2025-07-02T14:45:19Z,6063.0,236,35,0,"◕ REDES SOCIALES ◕
► Instagram →  https://www.instagram.com/oidmortalesmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia",https://www.instagram.com/oidmortalesmza/,7,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,UXgfNpNcOsU,https://www.youtube.com/watch?v=UXgfNpNcOsU,ARGENTINA CAMPEÓN MUNDIAL EN LA NASA | POLÉMICA IAN MOCHE | TOMAS DÍAZ CUETO | 🇦🇷 NO LA VEN 🇦🇷,2025-06-28T13:43:37Z,5344.0,276,35,0,"◕ REDES SOCIALES ◕
► Instagram →  https://www.instagram.com/oidmortalesmza/
► Instagram →  https://www.instagram.com/nolavenmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia","https://www.instagram.com/oidmortalesmza/, https://www.instagram.com/nolavenmza/",8,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,H6yXpCxjva8,https://www.youtube.com/watch?v=H6yXpCxjva8,ENTES LUMÍNICOS | ARCHIVOS UFO EP11,2025-06-26T12:43:53Z,4352.0,437,35,1,"Hoy presentamos los principales avistamientos en Argentina y el mundo. Casos de Mendoza y el testimonio del caso mas importante de una persona abducida en Argentina.

◕ REDES SOCIALES ◕
► Instagram →  https://www.instagram.com/oidmortalesmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia",https://www.instagram.com/oidmortalesmza/,9,
UC1gMJbPatMRNcWKQGfmw8MQ,OID MORTALES,07-2025,rUkoh3VZHow,https://www.youtube.com/watch?v=rUkoh3VZHow,ARGENTINA VENDE REACTORES NUCLERES A IRÁN | O SEA DIGAMOS 2.0,2025-06-25T17:06:45Z,6318.0,454,34,4,"◕ REDES SOCIALES ◕
► Instagram →  https://www.instagram.com/oidmortalesmza/

🚨 ¡No te pierdas nuestro programa de streaming! 🎙️

📺 Vamos a comentar todo lo que sucede en la actualidad y la repercusión política de la semana, con un enfoque libertario desde Mendoza.","Instagram, WebPropia","Instagram, WebPropia",https://www.instagram.com/oidmortalesmza/,10,
